year,country,in_degree,out_degree,betweenness,pagerank,degree,in_strength,out_strength
2000,United States of America*,0.2575107296137339,0.6866952789699571,0.0,0.12948972821690044,220,34806848.0,2017599.0
2000,Australia*,0.8454935622317596,0.39914163090128757,0.1391542404473439,0.05222627066430235,290,4389847.0,311529.0
2000,Canada,0.5579399141630901,0.48497854077253216,0.027739463601532562,0.04453150851620996,243,5525404.0,1248046.0
2000,United Kingdom*,0.15450643776824036,0.5965665236051502,0.004310344827586207,0.043232851442879465,175,4747902.0,3965079.0
2000,France*,0.2317596566523605,0.5708154506437768,0.012873563218390805,0.028151677118914534,187,6141350.0,1721390.0
2000,Germany,0.12017167381974249,0.51931330472103,0.0,0.02551070101833239,149,10397459.0,4107120.0
2000,Italy,0.6137339055793991,0.44635193133047213,0.012701149425287356,0.023564157556154576,247,2143259.0,2998648.0
2000,Mexico,0.33476394849785407,0.22746781115879827,0.0069463601532567055,0.022672676644216294,131,526172.0,9367663.0
2000,Russian Federation,0.18454935622317598,0.41630901287553645,0.0,0.018172267420819305,140,11900297.0,8879470.0
2000,New Zealand*,0.21030042918454936,0.2532188841201717,0.0,0.01584821069957447,108,685966.0,454340.0
2000,Puerto Rico*,0.19742489270386265,0.14163090128755365,0.00425287356321839,0.015285880309466196,79,355038.0,1181295.0
2000,Spain*,0.20600858369098712,0.36909871244635195,0.0,0.012725154583307655,134,2023886.0,1177275.0
2000,State of Palestine,0.06437768240343347,0.18025751072961374,0.0,0.01225861759108221,57,275202.0,2851675.0
2000,Argentina,0.3133047210300429,0.26180257510729615,0.037785414725069896,0.011645889111559954,134,1543851.0,571985.0
2000,Switzerland,0.19742489270386265,0.31759656652360513,0.0,0.01047458087773739,120,1484514.0,440639.0
2000,South Africa,0.5150214592274678,0.296137339055794,0.04838122605363984,0.010210165655171806,189,997703.0,494645.0
2000,Israel,0.2703862660944206,0.2317596566523605,0.010426374650512582,0.010081117839836451,117,1838155.0,290092.0
2000,India,0.1759656652360515,0.5150214592274678,0.009261416589002796,0.009723301253718609,161,6391543.0,7778792.0
2000,Côte d'Ivoire,0.047210300429184546,0.16738197424892703,0.0,0.009680262495909654,50,2157339.0,525165.0
2000,Ukraine*,0.13304721030042918,0.31759656652360513,0.0,0.009570719767432014,105,5527087.0,5483590.0
2000,Greece,0.8969957081545065,0.23605150214592274,0.05639846743295019,0.009562280674475178,264,1111665.0,857066.0
2000,Sweden,0.24034334763948498,0.26180257510729615,0.00023299161230195712,0.009414005411044273,117,1022156.0,139034.0
2000,Guam*,0.05150214592274678,0.030042918454935622,0.0,0.009300406932465206,19,74070.0,2054.0
2000,Saudi Arabia,0.08583690987124463,0.18454935622317598,0.0,0.009183900023965002,63,5219382.0,113266.0
2000,Belgium,0.3562231759656652,0.3090128755364807,0.016222041006523764,0.008689071212309994,155,1076676.0,313188.0
